iter,loss,loss_f,loss_bc
1.0,5.545760154724121,5.545760154724121,1.2967404927621828e-11
2.0,5.349416732788086,5.349245071411133,0.00017165117606054991
3.0,4.690419673919678,4.686751365661621,0.0036681843921542168
4.0,4.123898029327393,4.11266565322876,0.011232311837375164
5.0,3.6279962062835693,3.6053738594055176,0.02262241765856743
6.0,3.19736385345459,3.15991473197937,0.03744912147521973
7.0,2.8261120319366455,2.770829677581787,0.055282384157180786
8.0,2.5082530975341797,2.432620048522949,0.0756329596042633
9.0,2.2377848625183105,2.1397905349731445,0.0979943722486496
10.0,2.0088629722595215,1.8870041370391846,0.12185888737440109
11.0,1.815953254699707,1.6692097187042236,0.1467435359954834
12.0,1.653944730758667,1.4817404747009277,0.17220428586006165
13.0,1.5182254314422607,1.3203762769699097,0.1978491246700287
14.0,1.4047123193740845,1.1813709735870361,0.22334131598472595
15.0,1.3098455667495728,1.0614440441131592,0.24840147793293
16.0,1.2305607795715332,0.9577546119689941,0.27280622720718384
17.0,1.164247751235962,0.867864727973938,0.29638296365737915
18.0,1.108699083328247,0.7896938920021057,0.31900519132614136
19.0,1.0620611906051636,0.7214741706848145,0.3405870199203491
20.0,1.0227845907211304,0.6617076992988586,0.36107689142227173
21.0,0.9895787239074707,0.6091265678405762,0.38045215606689453
22.0,0.9613721966743469,0.5626590847969055,0.3987131118774414
23.0,0.9372776746749878,0.5213985443115234,0.41587913036346436
24.0,0.9165610671043396,0.4845781922340393,0.4319828748703003
25.0,0.8986157178878784,0.45154887437820435,0.4470668435096741
26.0,0.882940411567688,0.4217607080936432,0.4611797332763672
27.0,0.8691209554672241,0.39474841952323914,0.4743725061416626
28.0,0.8568140268325806,0.3701173663139343,0.48669663071632385
29.0,0.8457354307174683,0.3475348651409149,0.49820059537887573
30.0,0.8356486558914185,0.3267214000225067,0.5089272260665894
31.0,0.8263561725616455,0.3074430823326111,0.5189130902290344
32.0,0.8176923990249634,0.28950735926628113,0.5281850695610046
33.0,0.8095182180404663,0.27275869250297546,0.5367594957351685
34.0,0.8017148971557617,0.25707435607910156,0.5446405410766602
