iter,Loss,Loss_f,loss_BC
1.0,1.4751063585281372,1.3456310033798218,0.12947535514831543
2.0,1.470426321029663,1.3460235595703125,0.12440270185470581
3.0,1.465842604637146,1.3463971614837646,0.11944548040628433
4.0,1.461355209350586,1.346752405166626,0.11460283398628235
5.0,1.4569631814956665,1.3470879793167114,0.10987520217895508
6.0,1.4526671171188354,1.347403645515442,0.10526342689990997
7.0,1.4484663009643555,1.347698450088501,0.10076791048049927
8.0,1.4443612098693848,1.3479723930358887,0.09638883173465729
9.0,1.4403513669967651,1.3482252359390259,0.09212615340948105
10.0,1.436436414718628,1.348456621170044,0.08797973394393921
11.0,1.4326156377792358,1.3486664295196533,0.08394921571016312
12.0,1.428888201713562,1.3488540649414062,0.08003410696983337
13.0,1.4252535104751587,1.3490197658538818,0.07623375952243805
14.0,1.4217101335525513,1.3491628170013428,0.07254736870527267
15.0,1.4182573556900024,1.3492833375930786,0.06897398084402084
16.0,1.4148932695388794,1.3493807315826416,0.06551253795623779
17.0,1.4116166830062866,1.3494548797607422,0.06216184422373772
18.0,1.4084261655807495,1.3495055437088013,0.05892060697078705
19.0,1.4053196907043457,1.3495322465896606,0.055787455290555954
20.0,1.402295470237732,1.349534511566162,0.05276092141866684
21.0,1.3993515968322754,1.3495121002197266,0.04983950033783913
22.0,1.3964860439300537,1.3494644165039062,0.04702162742614746
23.0,1.393696665763855,1.349390983581543,0.044305719435214996
24.0,1.3909811973571777,1.3492910861968994,0.041690170764923096
25.0,1.38833749294281,1.3491641283035278,0.039173368364572525
26.0,1.3857630491256714,1.349009394645691,0.03675367683172226
27.0,1.3832556009292603,1.3488261699676514,0.034429486840963364
28.0,1.380812406539917,1.3486132621765137,0.032199159264564514
29.0,1.3784312009811401,1.3483701944351196,0.030061062425374985
30.0,1.3761093616485596,1.3480957746505737,0.028013546019792557
31.0,1.3738439083099365,1.34778892993927,0.02605496719479561
32.0,1.3716322183609009,1.3474485874176025,0.024183660745620728
33.0,1.3694716691970825,1.3470736742019653,0.022397954016923904
34.0,1.367358922958374,1.3466627597808838,0.020696140825748444
35.0,1.3652911186218262,1.3462146520614624,0.01907651126384735
36.0,1.3632655143737793,1.3457281589508057,0.017537344247102737
37.0,1.3612784147262573,1.3452014923095703,0.01607687585055828
38.0,1.3593268394470215,1.3446334600448608,0.014693347737193108
39.0,1.357407569885254,1.3440226316452026,0.01338497456163168
40.0,1.3555172681808472,1.343367338180542,0.01214996725320816
41.0,1.3536527156829834,1.3426661491394043,0.01098651997745037
42.0,1.3518104553222656,1.341917634010315,0.009892831556499004
43.0,1.349987268447876,1.3411201238632202,0.008867098018527031
44.0,1.348179578781128,1.340272068977356,0.007907522842288017
45.0,1.3463842868804932,1.339371919631958,0.007012322079390287
46.0,1.344597578048706,1.338417887687683,0.006179721560329199
47.0,1.342816710472107,1.3374087810516357,0.005407988093793392
48.0,1.3410382270812988,1.3363428115844727,0.004695408046245575
49.0,1.3392586708068848,1.3352184295654297,0.004040297586470842
