iter,loss,loss_f,loss_bc
1.0,1.055660605430603,0.04479864612221718,1.0108619928359985
2.0,1.049656629562378,0.04408984258770943,1.0055668354034424
3.0,1.043681025505066,0.04339364916086197,1.000287413597107
4.0,1.037733793258667,0.04272061958909035,0.9950131177902222
5.0,1.031813621520996,0.04207918792963028,0.989734411239624
6.0,1.0259195566177368,0.04147156700491905,0.9844479560852051
7.0,1.020050287246704,0.04089625924825668,0.9791540503501892
8.0,1.0142053365707397,0.04034974053502083,0.9738555550575256
9.0,1.0083837509155273,0.03982837125658989,0.9685553312301636
10.0,1.0025849342346191,0.03932931274175644,0.9632556438446045
11.0,0.996808648109436,0.038850560784339905,0.9579581022262573
12.0,0.991054117679596,0.03839080035686493,0.9526633024215698
13.0,0.9853205680847168,0.03794918209314346,0.9473713636398315
14.0,0.979607343673706,0.037525199353694916,0.9420821666717529
15.0,0.9739140272140503,0.037118539214134216,0.9367954730987549
16.0,0.9682394862174988,0.03672901168465614,0.9315104484558105
17.0,0.9625831842422485,0.036356501281261444,0.9262266755104065
18.0,0.9569445848464966,0.03600097447633743,0.9209436178207397
19.0,0.9513227939605713,0.03566242754459381,0.9156603813171387
20.0,0.945717453956604,0.03534093499183655,0.9103765487670898
21.0,0.9401280283927917,0.035036601126194,0.905091404914856
22.0,0.9345535635948181,0.03474957495927811,0.8998039960861206
23.0,0.9289938807487488,0.03448003903031349,0.8945138454437256
24.0,0.9234483242034912,0.03422819450497627,0.889220118522644
25.0,0.9179165363311768,0.03399429842829704,0.8839222192764282
26.0,0.9123976826667786,0.0337785929441452,0.8786190748214722
27.0,0.9068915843963623,0.03358139470219612,0.8733102083206177
28.0,0.901397705078125,0.03340302035212517,0.8679946660995483
29.0,0.8959158062934875,0.033243827521800995,0.862671971321106
30.0,0.890445351600647,0.033104218542575836,0.8573411107063293
31.0,0.8849861025810242,0.03298460692167282,0.8520014882087708
32.0,0.8795377612113953,0.03288547694683075,0.8466522693634033
33.0,0.8741002082824707,0.032807279378175735,0.8412929177284241
34.0,0.8686730861663818,0.03275057673454285,0.8359225392341614
35.0,0.863256573677063,0.03271590173244476,0.830540657043457
36.0,0.8578502535820007,0.03270382434129715,0.8251464366912842
37.0,0.8524545431137085,0.032714955508708954,0.819739580154419
38.0,0.8470691442489624,0.03274992108345032,0.8143192529678345
39.0,0.8416944742202759,0.03280935436487198,0.8088850975036621
40.0,0.8363305926322937,0.03289390727877617,0.8034366965293884
41.0,0.8309778571128845,0.03300424665212631,0.7979736328125
42.0,0.8256365656852722,0.033141035586595535,0.7924955487251282
43.0,0.820307195186615,0.03330494835972786,0.7870022654533386
44.0,0.814990222454071,0.033496662974357605,0.7814935445785522
45.0,0.8096860647201538,0.033716846257448196,0.7759692072868347
46.0,0.8043956756591797,0.03396615386009216,0.7704294919967651
47.0,0.7991194128990173,0.03424526005983353,0.7648741602897644
48.0,0.7938584089279175,0.03455481678247452,0.7593035697937012
49.0,0.7886130809783936,0.034895434975624084,0.7537176609039307
50.0,0.7833848595619202,0.03526778146624565,0.7481170892715454
51.0,0.7781744003295898,0.03567244112491608,0.742501974105835
52.0,0.7729829549789429,0.0361100398004055,0.7368729114532471
53.0,0.7678115367889404,0.03658115863800049,0.7312303781509399
54.0,0.7626615762710571,0.037086371332407,0.7255752086639404
55.0,0.7575341463088989,0.0376262441277504,0.7199078798294067
56.0,0.75243079662323,0.038201309740543365,0.7142294645309448
57.0,0.7473527193069458,0.03881211206316948,0.7085406184196472
58.0,0.7423016428947449,0.03945915400981903,0.7028424739837646
59.0,0.7372789978981018,0.0401429608464241,0.6971360445022583
60.0,0.7322863340377808,0.0408640131354332,0.6914223432540894
61.0,0.7273255586624146,0.04162278771400452,0.6857028007507324
62.0,0.7223982214927673,0.04241976886987686,0.6799784302711487
63.0,0.7175061702728271,0.04325541853904724,0.6742507219314575
64.0,0.7126511335372925,0.04413018003106117,0.6685209274291992
