iter,loss,loss_f,loss_bc
1.0,0.37520453333854675,0.04165218025445938,0.33355236053466797
2.0,0.37409061193466187,0.04480739310383797,0.329283207654953
3.0,0.37355247139930725,0.04658129811286926,0.326971173286438
4.0,0.37309348583221436,0.04825945198535919,0.32483404874801636
5.0,0.37269875407218933,0.04985201358795166,0.32284674048423767
6.0,0.3723565340042114,0.05136770382523537,0.32098883390426636
7.0,0.3720570206642151,0.05281505733728409,0.3192419707775116
8.0,0.3717923164367676,0.054202284663915634,0.31759002804756165
9.0,0.37155598402023315,0.055537205189466476,0.3160187900066376
10.0,0.3713426887989044,0.056827154010534286,0.31451553106307983
11.0,0.3711479604244232,0.058078963309526443,0.3130689859390259
12.0,0.3709681034088135,0.059298817068338394,0.3116692900657654
13.0,0.3707999885082245,0.0604923777282238,0.3103076219558716
14.0,0.3706411123275757,0.061664629727602005,0.3089764714241028
15.0,0.37048909068107605,0.06281992793083191,0.30766916275024414
16.0,0.3703418970108032,0.0639619380235672,0.3063799738883972
17.0,0.3701978027820587,0.06509373337030411,0.3051040768623352
18.0,0.37005501985549927,0.06621773540973663,0.30383726954460144
19.0,0.3699118196964264,0.06733587384223938,0.302575945854187
20.0,0.36976635456085205,0.06844963133335114,0.3013167381286621
21.0,0.3696167767047882,0.06956014037132263,0.3000566363334656
22.0,0.3694605231285095,0.07066857814788818,0.29879194498062134
23.0,0.369294673204422,0.0717763602733612,0.2975183129310608
24.0,0.36911481618881226,0.07288551330566406,0.2962293028831482
25.0,0.36891481280326843,0.07400017976760864,0.2949146330356598
26.0,0.3686838746070862,0.07512851059436798,0.2935553789138794
27.0,0.3684019446372986,0.07628876715898514,0.29211318492889404
28.0,0.3680209219455719,0.0775243267416954,0.2904965877532959
29.0,0.3673880100250244,0.07891640067100525,0.28847160935401917
30.0,0.36584436893463135,0.07957029342651367,0.2862740755081177
31.0,0.36415600776672363,0.0733371376991272,0.29081887006759644
32.0,0.3640495240688324,0.07298850268125534,0.29106101393699646
33.0,0.3633270561695099,0.0718100294470787,0.2915170192718506
34.0,0.36118432879447937,0.049226704984903336,0.31195762753486633
35.0,0.36062413454055786,0.05062892287969589,0.30999520421028137
36.0,0.35940515995025635,0.0516497828066349,0.30775538086891174
37.0,0.3404359221458435,0.0667300820350647,0.2737058401107788
38.0,0.3260464370250702,0.1903679519891739,0.1356784850358963
39.0,0.32057052850723267,0.17889028787612915,0.14168024063110352
40.0,0.31519728899002075,0.16913826763629913,0.14605900645256042
41.0,0.30642634630203247,0.15474335849285126,0.15168297290802002
42.0,0.29444485902786255,0.13608510792255402,0.15835976600646973
43.0,0.2815496325492859,0.11630692332983017,0.16524271667003632
44.0,0.270068883895874,0.09890390187501907,0.17116497457027435
45.0,0.259970098733902,0.08409015089273453,0.17587995529174805
46.0,0.2506961226463318,0.07120822370052338,0.17948788404464722
47.0,0.24188177287578583,0.05982552468776703,0.1820562481880188
48.0,0.2333146631717682,0.04973505809903145,0.18357960879802704
49.0,0.2248172163963318,0.04080929234623909,0.184007927775383
50.0,0.21619993448257446,0.03295436501502991,0.18324556946754456
51.0,0.20726487040519714,0.026128213852643967,0.18113665282726288
52.0,0.19782136380672455,0.020364468917250633,0.17745690047740936
53.0,0.1877150535583496,0.01578831858932972,0.17192673683166504
54.0,0.17686547338962555,0.01261068694293499,0.1642547845840454
55.0,0.16530472040176392,0.011076819151639938,0.15422789752483368
56.0,0.1531362235546112,0.011378594674170017,0.14175762236118317
57.0,0.14030078053474426,0.01359591819345951,0.1267048567533493
58.0,0.12566709518432617,0.01804935932159424,0.10761773586273193
59.0,0.11035983264446259,0.03405217453837395,0.07630765438079834
60.0,0.09821702539920807,0.04125618562102318,0.05696084350347519
61.0,0.09505017846822739,0.0423896424472332,0.052660536020994186
62.0,0.09182384610176086,0.043404433876276016,0.04841941222548485
63.0,0.08856641501188278,0.044174667447805405,0.04439174756407738
64.0,0.08554720878601074,0.04479292407631874,0.0407542809844017
65.0,0.08283530175685883,0.045242682099342346,0.03759261593222618
66.0,0.080410435795784,0.045591406524181366,0.03481903299689293
67.0,0.07822065055370331,0.04584167152643204,0.03237897902727127
68.0,0.07621420919895172,0.04602375254034996,0.03019045665860176
69.0,0.07434327900409698,0.04613484814763069,0.028208427131175995
70.0,0.07256797701120377,0.04618558660149574,0.026382392272353172
71.0,0.07085345685482025,0.046169910579919815,0.024683550000190735
72.0,0.06917014718055725,0.04608812555670738,0.02308202162384987
73.0,0.06749171763658524,0.04593145474791527,0.021560262888669968
74.0,0.06579457968473434,0.04569336771965027,0.020101210102438927
75.0,0.0640561431646347,0.04536199942231178,0.01869414560496807
76.0,0.06225411221385002,0.04492480680346489,0.017329305410385132
77.0,0.0603642500936985,0.04436488822102547,0.015999361872673035
78.0,0.05835891515016556,0.04366147518157959,0.014697439968585968
79.0,0.05620347335934639,0.04278744012117386,0.013416034169495106
80.0,0.053852714598178864,0.04170582443475723,0.01214689016342163
81.0,0.051245152950286865,0.04036571457982063,0.010879438370466232
82.0,0.04829443618655205,0.038692720234394073,0.0096017150208354
83.0,0.04487825557589531,0.03657970577478409,0.008298550732433796
84.0,0.04082459583878517,0.03386548534035683,0.006959110032767057
85.0,0.035938628017902374,0.030372295528650284,0.00556633435189724
86.0,0.03039604052901268,0.02614237368106842,0.004253665916621685
87.0,0.02526702545583248,0.022331103682518005,0.002935921773314476
88.0,0.02123817801475525,0.018891720101237297,0.0023464576806873083
89.0,0.017938293516635895,0.016600899398326874,0.0013373940018936992
