-9.152,-17.783,1.0007,1,0
-9.6414,-17.523,1.0008,1,0
-10.123,-17.249,1.0008,1,0
-10.597,-16.962,1.0008,1,0
-11.063,-16.661,1.0009,1,0
-11.521,-16.348,1.0009,1,0
-11.97,-16.023,1.0009,1,0
-12.409,-15.685,1.001,1,0
-12.839,-15.335,1.001,1,0
-13.259,-14.973,1.001,1,0
-13.669,-14.6,1.001,1,0
-14.068,-14.216,1.0011,1,0
-14.457,-13.82,1.0011,1,0
-14.834,-13.414,1.0011,1,0
-15.2,-12.998,1.0012,1,0
-15.555,-12.572,1.0012,1,0
-15.897,-12.136,1.0012,1,0
-16.227,-11.691,1.0012,1,0
-16.545,-11.236,1.0013,1,0
-16.85,-10.773,1.0013,1,0
-17.142,-10.302,1.0013,1,0
-17.421,-9.8233,1.0013,1,0
-17.687,-9.3367,1.0014,1,0
-17.939,-8.8429,1.0014,1,0
-18.177,-8.3424,1.0014,1,0
-18.401,-7.8354,1.0014,1,0
-18.611,-7.3224,1.0014,1,0
-18.807,-6.8038,1.0014,1,0
-18.988,-6.28,1.0015,1,0
-19.155,-5.7513,1.0015,1,0
-19.307,-5.2182,1.0015,1,0
-19.444,-4.6811,1.0015,1,0
-19.567,-4.1404,1.0015,1,0
-19.674,-3.5966,1.0015,1,0
-19.766,-3.0499,1.0015,1,0
-19.843,-2.501,1.0015,1,0
-19.905,-1.9501,1.0015,1,0
-19.951,-1.3977,1.0015,1,0
-19.982,-0.84422,1.0015,1,0
-19.998,-0.29011,1.0015,1,0
-19.998,0.26423,1.0015,1,0
-19.983,0.81837,1.0015,1,0
-19.953,1.3719,1.0015,1,0
-19.907,1.9243,1.0015,1,0
-19.846,2.4753,1.0015,1,0
-19.77,3.0244,1.0015,1,0
-19.679,3.5711,1.0015,1,0
-19.572,4.1151,1.0015,1,0
-19.45,4.656,1.0015,1,0
-19.314,5.1932,1.0015,1,0
-19.163,5.7265,1.0015,1,0
-18.997,6.2554,1.0015,1,0
-18.816,6.7795,1.0014,1,0
-18.621,7.2983,1.0014,1,0
-18.411,7.8116,1.0014,1,0
-18.188,8.3188,1.0014,1,0
-17.95,8.8197,1.0014,1,0
-17.699,9.3138,1.0014,1,0
-17.434,9.8007,1.0013,1,0
-17.156,10.28,1.0013,1,0
-16.864,10.752,1.0013,1,0
-16.56,11.215,1.0013,1,0
-16.243,11.67,1.0012,1,0
-15.913,12.115,1.0012,1,0
-15.571,12.552,1.0012,1,0
-15.217,12.978,1.0012,1,0
-14.852,13.395,1.0011,1,0
-14.475,13.801,1.0011,1,0
-14.087,14.197,1.0011,1,0
-13.688,14.582,1.001,1,0
-13.278,14.956,1.001,1,0
-12.859,15.318,1.001,1,0
-12.429,15.669,1.001,1,0
-11.99,16.007,1.0009,1,0
-11.542,16.333,1.0009,1,0
-11.085,16.647,1.0009,1,0
-10.619,16.948,1.0008,1,0
-10.146,17.236,1.0008,1,0
-9.664,17.51,1.0008,1,0
-9.175,17.771,1.0007,1,0
-8.7222,-17.998,1.0007,1,0
-8.3099,-18.192,1.0007,1,0
-7.9148,-18.367,1.0006,1,0
-7.5365,-18.526,1.0006,1,0
-7.1745,-18.669,1.0006,1,0
-6.8283,-18.798,1.0006,1,0
-6.4976,-18.915,1.0005,1,0
-6.1816,-19.021,1.0005,1,0
-5.88,-19.116,1.0005,1,0
-5.5921,-19.202,1.0005,1,0
-5.3174,-19.28,1.0004,1,0
-5.0555,-19.351,1.0004,1,0
-4.8057,-19.414,1.0004,1,0
-4.5676,-19.471,1.0004,1,0
-4.3406,-19.523,1.0004,1,0
-4.1243,-19.57,1.0004,1,0
-3.9182,-19.612,1.0004,1,0
-3.7218,-19.651,1.0003,1,0
-3.5348,-19.685,1.0003,1,0
-3.3566,-19.716,1.0003,1,0
-3.1869,-19.744,1.0003,1,0
-3.0253,-19.77,1.0003,1,0
-2.8714,-19.793,1.0003,1,0
-2.7248,-19.814,1.0003,1,0
-2.5852,-19.832,1.0003,1,0
-2.4523,-19.849,1.0002,1,0
-2.3257,-19.864,1.0002,1,0
-2.2052,-19.878,1.0002,1,0
-2.0905,-19.89,1.0002,1,0
-1.9812,-19.902,1.0002,1,0
-1.8772,-19.912,1.0002,1,0
-1.7781,-19.921,1.0002,1,0
-1.6838,-19.929,1.0002,1,0
-1.594,-19.936,1.0002,1,0
-1.5085,-19.943,1.0002,1,0
-1.427,-19.949,1.0002,1,0
-1.3495,-19.954,1.0002,1,0
-1.2757,-19.959,1.0001,1,0
-1.2054,-19.964,1.0001,1,0
-1.1384,-19.968,1.0001,1,0
-1.0747,-19.971,1.0001,1,0
-1.014,-19.974,1.0001,1,0
-0.95618,-19.977,1.0001,1,0
-0.90114,-19.98,1.0001,1,0
-0.84873,-19.982,1.0001,1,0
-0.79882,-19.984,1.0001,1,0
-0.75129,-19.986,1.0001,1,0
-0.70602,-19.988,1.0001,1,0
-0.66292,-19.989,1.0001,1,0
-0.62187,-19.99,1.0001,1,0
-0.58277,-19.991,1.0001,1,0
-0.54554,-19.993,1.0001,1,0
-0.51008,-19.993,1.0001,1,0
-0.47631,-19.994,1.0001,1,0
-0.44415,-19.995,1.0001,1,0
-0.41352,-19.996,1.0001,1,0
-0.38435,-19.996,1.0001,1,0
-0.35656,-19.997,1.0001,1,0
-0.3301,-19.997,1,1,0
-0.30489,-19.998,1,1,0
-0.28089,-19.998,1,1,0
-0.25802,-19.998,1,1,0
-0.23625,-19.999,1,1,0
-0.2155,-19.999,1,1,0
-0.19575,-19.999,1,1,0
-0.17693,-19.999,1,1,0
