1.5,-0.5,0.93551,0.93573,0.022491
1.5,-0.49,0.93523,0.92789,0.023789
1.5,-0.48,0.93494,0.92007,0.0251
1.5,-0.47,0.93468,0.9106,0.026421
1.5,-0.46,0.93445,0.89943,0.027753
1.5,-0.45,0.93422,0.88827,0.029071
1.5,-0.44,0.93401,0.87713,0.030359
1.5,-0.43,0.9338,0.86599,0.031647
1.5,-0.42,0.93357,0.85482,0.032982
1.5,-0.41,0.93334,0.84365,0.034321
1.5,-0.4,0.93314,0.83094,0.035544
1.5,-0.39,0.93297,0.81702,0.036675
1.5,-0.38,0.93281,0.80313,0.037795
1.5,-0.37,0.93266,0.78932,0.038874
1.5,-0.36,0.93248,0.77538,0.040014
1.5,-0.35,0.93231,0.76145,0.041153
1.5,-0.34,0.93217,0.74643,0.042046
1.5,-0.33,0.93205,0.73073,0.042786
1.5,-0.32,0.93194,0.71509,0.043511
1.5,-0.31,0.93182,0.69939,0.044251
1.5,-0.3,0.9317,0.68367,0.044998
1.5,-0.29,0.9316,0.66757,0.045475
1.5,-0.28,0.93152,0.65113,0.045704
1.5,-0.27,0.93144,0.63465,0.045942
1.5,-0.26,0.93136,0.61818,0.046177
1.5,-0.25,0.93128,0.60174,0.046323
1.5,-0.24,0.93123,0.58545,0.045998
1.5,-0.23,0.93117,0.569,0.045692
1.5,-0.22,0.93112,0.55268,0.045371
1.5,-0.21,0.93107,0.53672,0.044823
1.5,-0.2,0.93103,0.52119,0.043969
1.5,-0.19,0.93099,0.50551,0.043123
1.5,-0.18,0.93095,0.49028,0.04216
1.5,-0.17,0.93092,0.47594,0.04083
1.5,-0.16,0.93089,0.46149,0.039499
1.5,-0.15,0.93086,0.44791,0.037975
1.5,-0.14,0.93084,0.43483,0.036235
1.5,-0.13,0.93081,0.42217,0.034458
1.5,-0.12,0.93079,0.41065,0.032394
1.5,-0.11,0.93077,0.39942,0.030303
1.5,-0.1,0.93075,0.38932,0.027977
1.5,-0.09,0.93073,0.37995,0.025596
1.5,-0.08,0.93071,0.37121,0.023075
1.5,-0.07,0.9307,0.36369,0.020415
1.5,-0.06,0.93068,0.35703,0.017682
1.5,-0.05,0.93067,0.35129,0.014866
1.5,-0.04,0.93067,0.34653,0.011987
1.5,-0.03,0.93066,0.34287,0.009041
1.5,-0.02,0.93067,0.34019,0.0060549
1.5,-0.01,0.93069,0.33857,0.0030456
1.5,0,0.93071,0.33799,2.0758e-05
1.5,0.01,0.9307,0.33856,-0.0030087
1.5,0.02,0.93068,0.34019,-0.0060234
1.5,0.03,0.93068,0.34287,-0.0090151
1.5,0.04,0.93068,0.34653,-0.011967
1.5,0.05,0.93068,0.35129,-0.014851
1.5,0.06,0.93069,0.35702,-0.017672
1.5,0.07,0.9307,0.36368,-0.020408
1.5,0.08,0.93071,0.37121,-0.023072
1.5,0.09,0.93073,0.37995,-0.025596
1.5,0.1,0.93075,0.38932,-0.02798
1.5,0.11,0.93077,0.39942,-0.030307
1.5,0.12,0.93079,0.41065,-0.0324
1.5,0.13,0.93081,0.42217,-0.034466
1.5,0.14,0.93084,0.43483,-0.036243
1.5,0.15,0.93086,0.4479,-0.037984
1.5,0.16,0.93089,0.46148,-0.039509
1.5,0.17,0.93092,0.47594,-0.04084
1.5,0.18,0.93095,0.49028,-0.04217
1.5,0.19,0.93099,0.50551,-0.043133
1.5,0.2,0.93103,0.52119,-0.043979
1.5,0.21,0.93107,0.53672,-0.044833
1.5,0.22,0.93112,0.55268,-0.045381
1.5,0.23,0.93117,0.569,-0.045702
1.5,0.24,0.93123,0.58545,-0.046007
1.5,0.25,0.93129,0.60174,-0.046332
1.5,0.26,0.93136,0.61818,-0.046185
1.5,0.27,0.93144,0.63465,-0.04595
1.5,0.28,0.93153,0.65113,-0.045712
1.5,0.29,0.93161,0.66758,-0.045482
1.5,0.3,0.9317,0.68367,-0.045005
1.5,0.31,0.93182,0.69939,-0.044258
1.5,0.32,0.93194,0.71509,-0.043517
1.5,0.33,0.93206,0.73073,-0.042792
1.5,0.34,0.93217,0.74643,-0.042052
1.5,0.35,0.93231,0.76145,-0.041158
1.5,0.36,0.93249,0.77539,-0.040019
1.5,0.37,0.93266,0.78932,-0.038879
1.5,0.38,0.93281,0.80313,-0.037799
1.5,0.39,0.93298,0.81702,-0.03668
1.5,0.4,0.93315,0.83094,-0.035548
1.5,0.41,0.93334,0.84365,-0.034325
1.5,0.42,0.93358,0.85482,-0.032986
1.5,0.43,0.93381,0.866,-0.031651
1.5,0.44,0.93402,0.87713,-0.030362
1.5,0.45,0.93423,0.88827,-0.029074
1.5,0.46,0.93445,0.89943,-0.027756
1.5,0.47,0.93468,0.9106,-0.026424
1.5,0.48,0.93494,0.92007,-0.025103
1.5,0.49,0.93523,0.92789,-0.023792
1.5,0.5,0.93551,0.93573,-0.022493
