-0.5,-0.5,1.0213,0.97964,-0.025576
-0.5,-0.49,1.0219,0.97908,-0.025555
-0.5,-0.48,1.0224,0.97854,-0.025518
-0.5,-0.47,1.023,0.97799,-0.025465
-0.5,-0.46,1.0235,0.97744,-0.025407
-0.5,-0.45,1.024,0.97688,-0.025313
-0.5,-0.44,1.0246,0.97631,-0.025202
-0.5,-0.43,1.0251,0.97577,-0.025093
-0.5,-0.42,1.0257,0.97519,-0.024931
-0.5,-0.41,1.0263,0.97463,-0.024778
-0.5,-0.4,1.0268,0.97405,-0.024599
-0.5,-0.39,1.0275,0.97339,-0.02448
-0.5,-0.38,1.0281,0.97272,-0.0243
-0.5,-0.37,1.0288,0.97208,-0.024143
-0.5,-0.36,1.0294,0.97139,-0.023893
-0.5,-0.35,1.03,0.97076,-0.023695
-0.5,-0.34,1.0307,0.97009,-0.023408
-0.5,-0.33,1.0313,0.96945,-0.023134
-0.5,-0.32,1.032,0.96879,-0.022807
-0.5,-0.31,1.0326,0.96816,-0.022455
-0.5,-0.3,1.0332,0.96752,-0.022092
-0.5,-0.29,1.0338,0.96689,-0.021683
-0.5,-0.28,1.0344,0.96627,-0.021265
-0.5,-0.27,1.035,0.96566,-0.0208
-0.5,-0.26,1.0356,0.96506,-0.020331
-0.5,-0.25,1.0362,0.96447,-0.019806
-0.5,-0.24,1.0368,0.9639,-0.019284
-0.5,-0.23,1.0373,0.96333,-0.018707
-0.5,-0.22,1.0379,0.96271,-0.018142
-0.5,-0.21,1.0386,0.96209,-0.017578
-0.5,-0.2,1.0392,0.96147,-0.016949
-0.5,-0.19,1.0397,0.96088,-0.016338
-0.5,-0.18,1.0403,0.96031,-0.015649
-0.5,-0.17,1.0408,0.95976,-0.014952
-0.5,-0.16,1.0413,0.95925,-0.014249
-0.5,-0.15,1.0418,0.95874,-0.013464
-0.5,-0.14,1.0423,0.95827,-0.012715
-0.5,-0.13,1.0427,0.95783,-0.011891
-0.5,-0.12,1.0431,0.9574,-0.011081
-0.5,-0.11,1.0435,0.95703,-0.01024
-0.5,-0.1,1.0439,0.95667,-0.0093716
-0.5,-0.09,1.0442,0.95634,-0.0084869
-0.5,-0.08,1.0445,0.95606,-0.0075879
-0.5,-0.07,1.0447,0.95579,-0.0066778
-0.5,-0.06,1.0449,0.95557,-0.0057343
-0.5,-0.05,1.0451,0.95538,-0.0048245
-0.5,-0.04,1.0453,0.95521,-0.0038564
-0.5,-0.03,1.0454,0.9551,-0.0028783
-0.5,-0.02,1.0455,0.95501,-0.0019532
-0.5,-0.01,1.0455,0.95495,-0.00096178
-0.5,0,1.0456,0.95494,2.5524e-06
-0.5,0.01,1.0455,0.95495,0.00095808
-0.5,0.02,1.0455,0.95501,0.0019495
-0.5,0.03,1.0454,0.9551,0.0028837
-0.5,0.04,1.0453,0.95521,0.0038531
-0.5,0.05,1.0451,0.95538,0.0048215
-0.5,0.06,1.0449,0.95557,0.0057317
-0.5,0.07,1.0447,0.95579,0.0066755
-0.5,0.08,1.0445,0.95606,0.0075951
-0.5,0.09,1.0442,0.95634,0.0084854
-0.5,0.1,1.0439,0.95667,0.0093707
-0.5,0.11,1.0435,0.95703,0.01024
-0.5,0.12,1.0431,0.9574,0.011081
-0.5,0.13,1.0427,0.95783,0.011887
-0.5,0.14,1.0423,0.95827,0.012716
-0.5,0.15,1.0418,0.95874,0.013466
-0.5,0.16,1.0413,0.95925,0.014242
-0.5,0.17,1.0408,0.95976,0.014956
-0.5,0.18,1.0403,0.96031,0.015644
-0.5,0.19,1.0397,0.96089,0.016343
-0.5,0.2,1.0392,0.96147,0.016946
-0.5,0.21,1.0386,0.96209,0.017575
-0.5,0.22,1.0379,0.96271,0.018141
-0.5,0.23,1.0373,0.96333,0.018706
-0.5,0.24,1.0368,0.96389,0.019284
-0.5,0.25,1.0362,0.96447,0.019807
-0.5,0.26,1.0356,0.96506,0.020326
-0.5,0.27,1.035,0.96566,0.020803
-0.5,0.28,1.0345,0.96627,0.021262
-0.5,0.29,1.0338,0.9669,0.021688
-0.5,0.3,1.0332,0.96751,0.02209
-0.5,0.31,1.0326,0.96816,0.022458
-0.5,0.32,1.032,0.96879,0.022807
-0.5,0.33,1.0313,0.96945,0.023129
-0.5,0.34,1.0307,0.97009,0.02341
-0.5,0.35,1.03,0.97076,0.023689
-0.5,0.36,1.0294,0.97139,0.023897
-0.5,0.37,1.0288,0.97207,0.024139
-0.5,0.38,1.0281,0.97272,0.024298
-0.5,0.39,1.0275,0.97339,0.024477
-0.5,0.4,1.0268,0.97405,0.024598
-0.5,0.41,1.0263,0.97463,0.024778
-0.5,0.42,1.0257,0.97519,0.024931
-0.5,0.43,1.0251,0.97577,0.025095
-0.5,0.44,1.0246,0.97631,0.025198
-0.5,0.45,1.024,0.97688,0.025316
-0.5,0.46,1.0235,0.97744,0.025406
-0.5,0.47,1.023,0.97799,0.025463
-0.5,0.48,1.0224,0.97854,0.025518
-0.5,0.49,1.0219,0.97908,0.025554
-0.5,0.5,1.0213,0.97964,0.025576
