iter,loss,loss_f,loss_bc
1.0,0.8592973947525024,0.0068662455305457115,0.8524311780929565
2.0,0.8546192646026611,0.006672383286058903,0.8479468822479248
3.0,0.6961330771446228,0.01914171315729618,0.67699134349823
4.0,0.5742408633232117,0.06692392379045486,0.5073169469833374
5.0,0.5476564168930054,0.08597216010093689,0.46168428659439087
6.0,0.5336893796920776,0.0988217145204544,0.4348676800727844
7.0,0.5203713774681091,0.10982199758291245,0.4105494022369385
8.0,0.5073118805885315,0.12221317738294601,0.38509872555732727
9.0,0.4936397969722748,0.13348737359046936,0.3601524233818054
10.0,0.478141188621521,0.1458999663591385,0.3322412073612213
11.0,0.4595496654510498,0.1579398810863495,0.3016097843647003
12.0,0.4358697533607483,0.16974376142024994,0.26612597703933716
13.0,0.4060913026332855,0.17787468433380127,0.22821661829948425
14.0,0.3779813051223755,0.17897316813468933,0.19900812208652496
15.0,0.357255220413208,0.17366234958171844,0.18359285593032837
16.0,0.34036821126937866,0.16748201847076416,0.1728862076997757
17.0,0.32890892028808594,0.15977515280246735,0.16913378238677979
18.0,0.3201752305030823,0.15429361164569855,0.16588160395622253
19.0,0.31133151054382324,0.1474931538105011,0.16383835673332214
20.0,0.3017909824848175,0.14090627431869507,0.16088470816612244
21.0,0.29148221015930176,0.13350386917591095,0.1579783409833908
22.0,0.2799657881259918,0.12624740600585938,0.15371838212013245
23.0,0.2664346396923065,0.11789185553789139,0.14854279160499573
24.0,0.24928882718086243,0.10851367563009262,0.1407751441001892
25.0,0.2263367772102356,0.09566331654787064,0.13067346811294556
26.0,0.19125404953956604,0.07576727122068405,0.11548677086830139
27.0,0.14822693169116974,0.047961119562387466,0.10026581585407257
28.0,0.12311838567256927,0.03216530755162239,0.09095308184623718
29.0,0.11303407698869705,0.028873421251773834,0.08416065573692322
30.0,0.10091046988964081,0.026127422228455544,0.07478304952383041
31.0,0.09438002109527588,0.026210559532046318,0.06816945970058441
32.0,0.0885811522603035,0.026695137843489647,0.0618860125541687
33.0,0.08276985585689545,0.027540484443306923,0.05522937327623367
34.0,0.07697823643684387,0.028400857001543045,0.04857737943530083
35.0,0.0712546780705452,0.029177861288189888,0.04207681864500046
36.0,0.0655936449766159,0.02965710498392582,0.035936541855335236
37.0,0.060009002685546875,0.02976476214826107,0.030244238674640656
38.0,0.05452638864517212,0.029369845986366272,0.025156544521450996
39.0,0.0492267906665802,0.028486432507634163,0.020740360021591187
40.0,0.04418355971574783,0.02708919532597065,0.017094362527132034
41.0,0.03950400650501251,0.025349268689751625,0.014154735952615738
42.0,0.035203322768211365,0.023310597985982895,0.01189272291958332
43.0,0.03137002885341644,0.021312043070793152,0.010057983919978142
44.0,0.02791842818260193,0.019252244383096695,0.008666184730827808
45.0,0.025045456364750862,0.01756805181503296,0.007477404549717903
46.0,0.022768139839172363,0.01604844629764557,0.006719693541526794
47.0,0.020903730764985085,0.014777017757296562,0.006126713007688522
48.0,0.019191674888134003,0.01354264747351408,0.005649027414619923
49.0,0.017528880387544632,0.012259685434401035,0.005269194953143597
50.0,0.01583605818450451,0.010987070389091969,0.0048489877954125404
51.0,0.013998993672430515,0.009311655536293983,0.004687338136136532
52.0,0.012292031198740005,0.007927041500806808,0.004364989697933197
53.0,0.01079750806093216,0.006572920363396406,0.0042245881631970406
54.0,0.009421552531421185,0.005412640981376171,0.004008911550045013
55.0,0.008238323032855988,0.004346936941146851,0.0038913858588784933
56.0,0.0072371866554021835,0.0034931646659970284,0.003744021989405155
57.0,0.0064108287915587425,0.0027533858083188534,0.003657442983239889
58.0,0.005745322443544865,0.0021983040496706963,0.003547018626704812
59.0,0.005209826398640871,0.0017342065693810582,0.003475619712844491
60.0,0.004783591255545616,0.0013971214648336172,0.0033864700235426426
61.0,0.0044403462670743465,0.0011180117726325989,0.0033223344944417477
62.0,0.004164374433457851,0.0009181198547594249,0.0032462545204907656
63.0,0.003939223010092974,0.0007524689426645637,0.003186754183843732
64.0,0.0037550991401076317,0.0006356873200275004,0.003119411878287792
65.0,0.0036021647974848747,0.0005388391437008977,0.003063325537368655
66.0,0.0034744199365377426,0.00047259675920940936,0.003001823090016842
67.0,0.0033659739419817924,0.0004180962569080293,0.0029478776268661022
68.0,0.003273051232099533,0.00038315245183184743,0.0028898988384753466
69.0,0.003192094387486577,0.0003554072754923254,0.0028366870246827602
70.0,0.0031205625273287296,0.00034049872192554176,0.0027800637762993574
71.0,0.0030562570318579674,0.00033026153687387705,0.002725995611399412
72.0,0.002997404895722866,0.0003289107698947191,0.002668494125828147
73.0,0.0029426286928355694,0.0003308781888335943,0.002611750504001975
74.0,0.0028905298095196486,0.0003395703970454633,0.0025509593542665243
75.0,0.0028402083553373814,0.00035096792271360755,0.002489240374416113
76.0,0.002790524158626795,0.00036805460695177317,0.0024224694352597
77.0,0.002740860916674137,0.00038771709660068154,0.0023531438782811165
78.0,0.0026901571545749903,0.0004126605635974556,0.0022774965036660433
79.0,0.002637996571138501,0.00044027043622918427,0.0021977261640131474
80.0,0.002583401510491967,0.00047296707634814084,0.002110434463247657
81.0,0.002526126801967621,0.0005082738935016096,0.0020178528502583504
82.0,0.0024653482250869274,0.0005482251290231943,0.001917123096063733
83.0,0.0024009423796087503,0.0005901231779716909,0.0018108191434293985
84.0,0.002332389587536454,0.0006355159566737711,0.001696873689070344
85.0,0.002259655622765422,0.0006811877829022706,0.0015784678980708122
86.0,0.0021825386211276054,0.0007283048471435905,0.0014542338903993368
87.0,0.002100698882713914,0.0007732653175480664,0.0013274336233735085
