iter,mu,loss,loss_f,loss_bc,Loss_mu
1.0,0.20000000298023224,0.18000000715255737,1.2499348258643295e-06,3.636754786207064e-11,0.18000000715255737
2.0,0.10023119300603867,883.43359375,2.972126007080078,1.2636793833564752e-09,0.0802311897277832
3.0,0.11020741611719131,579.67333984375,2.4074532985687256,9.217007712614134e-10,0.09020741283893585
4.0,0.11297036707401276,512.5894165039062,2.263838529586792,6.700605013065797e-07,0.09297037124633789
5.0,0.11595701426267624,447.491455078125,2.1151726245880127,5.692652393918252e-06,0.09595701098442078
6.0,0.11891353130340576,389.8114318847656,1.9741137027740479,2.1189604012761265e-05,0.0989135354757309
7.0,0.12183358520269394,338.7677307128906,1.8402875661849976,5.49453980056569e-05,0.10183358192443848
8.0,0.12470327317714691,293.7799987792969,1.7136954069137573,0.00011548363545443863,0.10470327734947205
9.0,0.12750981748104095,254.28494262695312,1.5942935943603516,0.0002111862413585186,0.10750982165336609
10.0,0.1302417665719986,219.74195861816406,1.4819965362548828,0.0003496205317787826,0.11024177074432373
11.0,0.13288940489292145,189.6357879638672,1.3766711950302124,0.0005368997808545828,0.11288940906524658
12.0,0.13544489443302155,163.48001098632812,1.2781383991241455,0.0007774058030918241,0.11544489860534668
13.0,0.13790246844291687,140.8197479248047,1.1861735582351685,0.0010736346011981368,0.117902472615242
14.0,0.14025823771953583,121.23509216308594,1.100515365600586,0.001426170114427805,0.12025824189186096
15.0,0.14251016080379486,104.34230041503906,1.0208719968795776,0.0018339548259973526,0.12251016497612
16.0,0.14465779066085815,89.79450225830078,0.9469295144081116,0.0022945222444832325,0.12465779483318329
17.0,0.14670199155807495,77.28150177001953,0.8783620595932007,0.0028042043559253216,0.12670199573040009
18.0,0.14864474534988403,66.52804565429688,0.814837634563446,0.0033585750497877598,0.12864474952220917
19.0,0.15048885345458984,57.29197692871094,0.756026029586792,0.003952695056796074,0.13048885762691498
20.0,0.15223772823810577,49.36168670654297,0.7016043663024902,0.004581295419484377,0.1322377324104309
21.0,0.15389521420001984,42.55308532714844,0.6512599587440491,0.005239040590822697,0.13389521837234497
22.0,0.15546542406082153,36.70688247680664,0.604694128036499,0.00592071283608675,0.13546542823314667
23.0,0.15695255994796753,31.68581199645996,0.5616247653961182,0.006621244829148054,0.13695256412029266
24.0,0.15836089849472046,27.371763229370117,0.5217860341072083,0.007335865870118141,0.1383609026670456
25.0,0.15969465672969818,23.663414001464844,0.48492947220802307,0.008060168474912643,0.13969466090202332
26.0,0.160957932472229,20.474000930786133,0.4508242607116699,0.00879010371863842,0.14095793664455414
27.0,0.16215471923351288,17.729204177856445,0.4192556142807007,0.009522004052996635,0.142154723405838
28.0,0.16328878700733185,15.36561107635498,0.3900265395641327,0.010252594947814941,0.14328879117965698
29.0,0.1643637865781784,13.328861236572266,0.36295342445373535,0.010978935286402702,0.14436379075050354
30.0,0.16538314521312714,11.572574615478516,0.33786821365356445,0.01169838011264801,0.14538314938545227
31.0,0.1663500815629959,10.057119369506836,0.3146166205406189,0.01240866631269455,0.14635008573532104
32.0,0.16726763546466827,8.748589515686035,0.29305654764175415,0.013107807375490665,0.1472676396369934
33.0,0.16813869774341583,7.617923259735107,0.27305659651756287,0.01379418931901455,0.14813870191574097
34.0,0.1689659208059311,6.640316486358643,0.254497230052948,0.014466122724115849,0.14896592497825623
35.0,0.1697518229484558,5.794493675231934,0.23726819455623627,0.015122463926672935,0.14975182712078094
36.0,0.17049874365329742,5.062224388122559,0.22126825153827667,0.015762027353048325,0.15049874782562256
37.0,0.17120887339115143,4.427878379821777,0.20640458166599274,0.016383936628699303,0.15120887756347656
38.0,0.17188425362110138,3.8780295848846436,0.19259174168109894,0.016987327486276627,0.1518842577934265
39.0,0.17252682149410248,3.4011335372924805,0.17975080013275146,0.017571479082107544,0.1525268256664276
40.0,0.1731383353471756,2.987297534942627,0.1678101122379303,0.018135756254196167,0.15313833951950073
41.0,0.17372047901153564,2.6279759407043457,0.15670277178287506,0.018679682165384293,0.15372048318386078
42.0,0.17427480220794678,2.315831184387207,0.14636781811714172,0.019202720373868942,0.1542748063802719
43.0,0.174802765250206,2.044529438018799,0.1367487609386444,0.019704457372426987,0.15480276942253113
44.0,0.17530573904514313,1.8086111545562744,0.12779362499713898,0.02018442377448082,0.15530574321746826
45.0,0.17578499019145966,1.6033604145050049,0.11945430189371109,0.0206423532217741,0.1557849943637848
46.0,0.1762417107820511,1.424713134765625,0.11168678849935532,0.021077629178762436,0.15624171495437622
47.0,0.17667701840400696,1.269148588180542,0.10445006191730499,0.021490145474672318,0.1566770225763321
48.0,0.17709195613861084,1.1336255073547363,0.09770641475915909,0.021879250183701515,0.15709196031093597
49.0,0.17748749256134033,1.0155127048492432,0.09142103046178818,0.02224474772810936,0.15748749673366547
50.0,0.17786456644535065,0.9125252962112427,0.0855613648891449,0.022585976868867874,0.15786457061767578
51.0,0.17822404205799103,0.822684109210968,0.08009728044271469,0.022902624681591988,0.15822404623031616
52.0,0.17856670916080475,0.7442836165428162,0.07500152289867401,0.023194100707769394,0.15856671333312988
53.0,0.1788933426141739,0.6758336424827576,0.07024814933538437,0.023460019379854202,0.15889334678649902
