iter,eps,loss,loss_f,loss_BC,loss_eps
88.0,0.03440527617931366,0.9771987199783325,0.00797402486205101,0.0019052478019148111,0.9655947089195251
89.0,0.033740248531103134,0.9762036204338074,0.006069058086723089,0.001968453172594309,0.966259777545929
90.0,0.03575694561004639,0.9743553400039673,0.007348612882196903,0.001662436407059431,0.9642430543899536
91.0,0.039055317640304565,0.9726872444152832,0.009212676435709,0.0015905762556940317,0.960944652557373
92.0,0.04320365563035011,0.9706311821937561,0.01114794984459877,0.0016391712706536055,0.9567963480949402
93.0,0.04984806850552559,0.9682873487472534,0.013236559927463531,0.0022133421152830124,0.9501519203186035
94.0,0.055561453104019165,0.9673058986663818,0.014182272367179394,0.0029470394365489483,0.9444385766983032
95.0,0.059063270688056946,0.9698704481124878,0.013766841031610966,0.00389446341432631,0.9409367442131042
96.0,0.0586194284260273,0.968731701374054,0.012724025174975395,0.0038245413452386856,0.9413805603981018
97.0,0.05946633964776993,0.9675011038780212,0.012424071319401264,0.003813582705333829,0.9405336380004883
98.0,0.05981937423348427,0.966160774230957,0.011387266218662262,0.0038200656417757273,0.9401805996894836
99.0,0.06297207623720169,0.9645241498947144,0.009699346497654915,0.004218631889671087,0.9370279312133789
100.0,0.06661875545978546,0.9617849588394165,0.008326358161866665,0.004480776842683554,0.9333812594413757
101.0,0.06749451905488968,0.9568414688110352,0.008444428443908691,0.003986423835158348,0.9325054883956909
102.0,0.06850546598434448,0.9556286931037903,0.008877582848072052,0.003905964782461524,0.9314945340156555
103.0,0.06826688349246979,0.9542282819747925,0.008925871923565865,0.003683652961626649,0.9317331314086914
104.0,0.06887401640415192,0.9537866711616516,0.008937028236687183,0.0037045457866042852,0.9311259984970093
105.0,0.0694272443652153,0.9531042575836182,0.008572167716920376,0.003736221930012107,0.9305727481842041
106.0,0.07049644738435745,0.9525365829467773,0.007727327756583691,0.003912247251719236,0.9295035600662231
107.0,0.07242953032255173,0.9522126317024231,0.006661820225417614,0.004240321461111307,0.9275704622268677
108.0,0.07455196976661682,0.9515982270240784,0.005553738214075565,0.004538331646472216,0.9254480600357056
109.0,0.07790493965148926,0.952420711517334,0.0046938336454331875,0.00506278732791543,0.9220950603485107
110.0,0.07945119589567184,0.9518726468086243,0.0040987818501889706,0.005217766389250755,0.9205487966537476
111.0,0.08154002577066422,0.9529436826705933,0.0036242641508579254,0.005555132403969765,0.918459951877594
112.0,0.08264613151550293,0.9530778527259827,0.0033109458163380623,0.005693242885172367,0.9173538684844971
113.0,0.08394281566143036,0.9533693194389343,0.002994511043652892,0.005858127027750015,0.9160571694374084
114.0,0.08514302223920822,0.9531047940254211,0.002964921295642853,0.005939939990639687,0.9148569703102112
115.0,0.08650640398263931,0.9527624845504761,0.003104402916505933,0.006013691425323486,0.9134935736656189
116.0,0.08755640685558319,0.9512335062026978,0.003652778686955571,0.005927660036832094,0.9124435782432556
117.0,0.08877342194318771,0.9491055011749268,0.004508979618549347,0.005776672158390284,0.9112265706062317
118.0,0.08906048536300659,0.9456583261489868,0.0057023256085813046,0.005386698059737682,0.9109395146369934
119.0,0.08928238600492477,0.9433485865592957,0.006443172227591276,0.005117402877658606,0.9107176065444946
120.0,0.08850477635860443,0.9406227469444275,0.006862821523100138,0.004718548618257046,0.9114952087402344
121.0,0.08817017078399658,0.939300537109375,0.0069579449482262135,0.004529102239757776,0.9118298292160034
122.0,0.08746421337127686,0.9377744793891907,0.006771385669708252,0.004297359846532345,0.9125357866287231
123.0,0.08696327358484268,0.9365653395652771,0.006430100649595261,0.00413503497838974,0.9130367040634155
124.0,0.08664818108081818,0.9353344440460205,0.005926370620727539,0.004007025621831417,0.913351833820343
125.0,0.08648750931024551,0.934134304523468,0.005295703653246164,0.0039148577488958836,0.9135124683380127
126.0,0.08705104142427444,0.9337419867515564,0.005065569654107094,0.003965787123888731,0.9129489660263062
127.0,0.08747217804193497,0.9335840344429016,0.0047747669741511345,0.004035026766359806,0.9125277996063232
128.0,0.08830970525741577,0.9336968064308167,0.004715305287390947,0.004158272407948971,0.9116902947425842
129.0,0.08932742476463318,0.93373042345047,0.004744944628328085,0.004279359243810177,0.9106725454330444
130.0,0.09056934714317322,0.9335998892784119,0.004972828086465597,0.004381373059004545,0.9094306230545044
131.0,0.09201408177614212,0.9330469369888306,0.005481258034706116,0.004424903076142073,0.9079859256744385
132.0,0.09395076334476471,0.9320017099380493,0.006201442796736956,0.00444420799612999,0.9060492515563965
133.0,0.09662449359893799,0.9293258786201477,0.007572782225906849,0.004286909941583872,0.903375506401062
134.0,0.09953916072845459,0.9272184371948242,0.009154741652309895,0.004195573274046183,0.9004608392715454
135.0,0.10102665424346924,0.9240036606788635,0.010168860666453838,0.0038550524041056633,0.8989733457565308
136.0,0.10125310719013214,0.9220064282417297,0.010592185892164707,0.003559119999408722,0.898746907711029
137.0,0.10235997289419174,0.9206057786941528,0.011469614692032337,0.003390588564798236,0.89764004945755
138.0,0.1024724543094635,0.9207156300544739,0.010996834374964237,0.003491591429337859,0.8975275754928589
139.0,0.10211952775716782,0.919951319694519,0.010656147263944149,0.0033785586711019278,0.897880494594574
140.0,0.10252443701028824,0.918968915939331,0.010500541888177395,0.0033155411947518587,0.89747554063797
141.0,0.10279841721057892,0.9179579615592957,0.009942857548594475,0.003288386622443795,0.8972015976905823
142.0,0.10399877279996872,0.9173860549926758,0.009892321191728115,0.0033900607377290726,0.8960012197494507
143.0,0.10488561540842056,0.9168327450752258,0.0092319929972291,0.003533611772581935,0.8951143622398376
144.0,0.10617431998252869,0.9165163040161133,0.008966746740043163,0.003704576985910535,0.8938256502151489
145.0,0.10786551982164383,0.9158468842506409,0.008627251721918583,0.0038839566987007856,0.8921344876289368
146.0,0.10947486013174057,0.9158770442008972,0.00815293937921524,0.004147158470004797,0.8905251622200012
147.0,0.11079882085323334,0.9154987931251526,0.008165151812136173,0.004258227534592152,0.8892011642456055
148.0,0.11167961359024048,0.915597677230835,0.007568379398435354,0.004439474083483219,0.8883203864097595
149.0,0.11290474981069565,0.9154694080352783,0.007540421094745398,0.004564395174384117,0.8870952725410461
150.0,0.11306218057870865,0.9145308136940002,0.007053588982671499,0.004532042425125837,0.8869377970695496
151.0,0.11341402679681778,0.9137519001960754,0.006818162277340889,0.004510853905230761,0.8865859508514404
152.0,0.11305001378059387,0.9122452735900879,0.006587582174688578,0.00432523712515831,0.8869500160217285
153.0,0.11295419186353683,0.9110411405563354,0.0064526088535785675,0.004188403021544218,0.8870458006858826
154.0,0.11287994682788849,0.909280002117157,0.0061546252109110355,0.004000662360340357,0.8871200680732727
155.0,0.1127919927239418,0.9069111943244934,0.00546832662075758,0.0037729130126535892,0.8872079849243164
156.0,0.11342521756887436,0.9047964215278625,0.005072384607046843,0.0036261884961277246,0.8865748047828674
157.0,0.11330956220626831,0.9024540781974792,0.003995584324002266,0.003430459648370743,0.8866904377937317
158.0,0.1140943318605423,0.9014617204666138,0.0038949286099523306,0.00341483810916543,0.8859056830406189
159.0,0.11513074487447739,0.8997955322265625,0.0037423348985612392,0.0033442401327192783,0.8848692774772644
160.0,0.11718380451202393,0.8982981443405151,0.00418483093380928,0.0033611212857067585,0.8828161954879761
161.0,0.11951407790184021,0.8968407511711121,0.005114727653563023,0.0033526336774230003,0.8804858922958374
162.0,0.12182500213384628,0.8958841562271118,0.006105043459683657,0.003406478324905038,0.8781750202178955
163.0,0.12412253022193909,0.8948994278907776,0.006647808477282524,0.0035176852252334356,0.8758774995803833
164.0,0.12710070610046387,0.8933669924736023,0.007558757439255714,0.003592901863157749,0.8728992938995361
165.0,0.12869836390018463,0.8926175832748413,0.007971156388521194,0.0036530487705022097,0.8713016510009766
166.0,0.12884588539600372,0.8918232917785645,0.007987673394382,0.0035611053463071585,0.8711541295051575
167.0,0.1287885159254074,0.8907216787338257,0.008257235400378704,0.0033545426558703184,0.8712114691734314
168.0,0.12818466126918793,0.8890054821968079,0.008119042962789536,0.0030118264257907867,0.8718153238296509
169.0,0.1284608095884323,0.8877482414245605,0.008342507295310497,0.002804740332067013,0.8715391755104065
170.0,0.12867839634418488,0.8869236707687378,0.008352511562407017,0.0026924926787614822,0.8713216185569763
171.0,0.12969139218330383,0.8861215114593506,0.008779630996286869,0.002652029972523451,0.8703086376190186
172.0,0.13083672523498535,0.8851391077041626,0.00873358454555273,0.002691142726689577,0.8691632747650146
173.0,0.1343080699443817,0.8838859796524048,0.009646711871027946,0.002923582913354039,0.8656919002532959
174.0,0.13750502467155457,0.8825864791870117,0.01049785502254963,0.00309736467897892,0.862494945526123
175.0,0.13874651491641998,0.8815695643424988,0.010212027467787266,0.003178682643920183,0.8612534999847412
176.0,0.141322061419487,0.8808689713478088,0.009571302682161331,0.0035524258855730295,0.8586779236793518
177.0,0.14260734617710114,0.8805894255638123,0.009209978394210339,0.003739886451512575,0.8573926687240601
178.0,0.1432531774044037,0.8803812861442566,0.008846232667565346,0.0038455529138445854,0.8567467927932739
179.0,0.14438851177692413,0.8804696798324585,0.009062523953616619,0.00397437484934926,0.8556115031242371
180.0,0.14396710693836212,0.8800734877586365,0.008482666686177254,0.003944354597479105,0.8560329079627991
181.0,0.14419025182724,0.8797136545181274,0.008533182553946972,0.0039205532521009445,0.85580974817276
182.0,0.14441820979118347,0.8790032267570496,0.008397404104471207,0.003876084927469492,0.8555817604064941
183.0,0.14574691653251648,0.8778948187828064,0.008538111113011837,0.003886344376951456,0.8542530536651611
184.0,0.14844796061515808,0.8766444325447083,0.009041855111718178,0.00400631595402956,0.8515520095825195
185.0,0.15131287276744843,0.8753275871276855,0.009955006651580334,0.004084787797182798,0.8486871123313904
186.0,0.1554151326417923,0.8748591542243958,0.010741365142166615,0.0044196066446602345,0.8445848822593689
187.0,0.16207145154476166,0.874230682849884,0.01316069532185793,0.004810553975403309,0.8379285335540771
188.0,0.16692091524600983,0.8727825284004211,0.012691485695540905,0.0051972996443510056,0.8330790996551514
189.0,0.17314450442790985,0.8789591193199158,0.01837535761296749,0.005807606969028711,0.826855480670929
190.0,0.1759701818227768,0.8732651472091675,0.015228181146085262,0.005831568501889706,0.824029803276062
191.0,0.17314690351486206,0.8694154024124146,0.012427965179085732,0.005489474628120661,0.8268530964851379
192.0,0.1750137060880661,0.8679831027984619,0.013845608569681644,0.005399187561124563,0.8249862790107727
193.0,0.17476823925971985,0.8668729662895203,0.013639282435178757,0.005291683599352837,0.8252317905426025
194.0,0.17618773877620697,0.8656792640686035,0.013776058331131935,0.005300093442201614,0.8238122463226318
195.0,0.17771701514720917,0.865314781665802,0.014179326593875885,0.0053714485839009285,0.8222829699516296
196.0,0.17937234044075012,0.8648905754089355,0.01473914459347725,0.005433573853224516,0.8206276893615723
197.0,0.18073327839374542,0.8640820980072021,0.015501819550991058,0.005414200481027365,0.8192667365074158
198.0,0.1838488131761551,0.8637781143188477,0.01744263805449009,0.005494023207575083,0.8161512017250061
199.0,0.18506334722042084,0.8629059791564941,0.018062038347125053,0.005468759685754776,0.814936637878418
200.0,0.18664801120758057,0.8624305725097656,0.018635759130120277,0.005517500452697277,0.8133519887924194
201.0,0.1886269450187683,0.8619362115859985,0.01946345902979374,0.005576709285378456,0.8113730549812317
202.0,0.19083474576473236,0.8614692687988281,0.020267488434910774,0.005660084076225758,0.8091652393341064
203.0,0.19287239015102386,0.8605766892433167,0.020522654056549072,0.005738155450671911,0.8071275949478149
204.0,0.19741837680339813,0.8596552014350891,0.022634079679846764,0.005868519656360149,0.8025816082954407
205.0,0.19774174690246582,0.8584502339363098,0.02192780375480652,0.005853562615811825,0.8022582530975342
206.0,0.20089347660541534,0.8568126559257507,0.022874949499964714,0.005901794880628586,0.7991065382957458
207.0,0.20329369604587555,0.8551002740859985,0.022177064791321754,0.006018048617988825,0.7967063188552856
208.0,0.2054297924041748,0.8526272177696228,0.020125826820731163,0.006158831529319286,0.7945702075958252
209.0,0.20800380408763885,0.8497151732444763,0.017427947372198105,0.006347521208226681,0.7919961810112
210.0,0.21030445396900177,0.8478633761405945,0.016820095479488373,0.006430221255868673,0.7896955609321594
211.0,0.21104639768600464,0.8458898663520813,0.015567128546535969,0.0064318822696805,0.7889536023139954
212.0,0.21405895054340363,0.8453305959701538,0.016575897112488747,0.006543213967233896,0.7859410643577576
213.0,0.21511076390743256,0.8432095050811768,0.016232090070843697,0.0064875404350459576,0.7848892211914062
214.0,0.21548348665237427,0.8404409289360046,0.01580062322318554,0.006334332283586264,0.7845165133476257
215.0,0.2173999547958374,0.8383134603500366,0.01580883376300335,0.006317005958408117,0.7826000452041626
216.0,0.2189537137746811,0.8374056220054626,0.015752961859107018,0.006372313480824232,0.7810462713241577
217.0,0.22003355622291565,0.8370144367218018,0.015697693452239037,0.006430417764931917,0.7799664735794067
218.0,0.22082628309726715,0.8363561630249023,0.015583494678139687,0.006449725944548845,0.779173731803894
219.0,0.22179190814495087,0.8360114097595215,0.015578032471239567,0.0064981007017195225,0.7782080769538879
220.0,0.22207504510879517,0.8350166082382202,0.0155029296875,0.006448931992053986,0.7779249548912048
221.0,0.2228851020336151,0.8328056931495667,0.015697278082370758,0.006324046291410923,0.7771148681640625
222.0,0.22340351343154907,0.8291745781898499,0.015841474756598473,0.0060610719956457615,0.7765964865684509
223.0,0.22441615164279938,0.8255568146705627,0.016719892621040344,0.0057665444910526276,0.7755838632583618
224.0,0.22494126856327057,0.8221523761749268,0.016714520752429962,0.0055117239244282246,0.7750587463378906
225.0,0.2249792367219925,0.8170990943908691,0.01649700105190277,0.005057798698544502,0.7750207781791687
226.0,0.22584964334964752,0.8135052919387817,0.01619270071387291,0.004812713712453842,0.7741503715515137
227.0,0.2261781394481659,0.8109620809555054,0.01598803885281086,0.004599153995513916,0.7738218307495117
228.0,0.22701707482337952,0.8097174763679504,0.01581791415810585,0.004573468118906021,0.7729829549789429
229.0,0.2281443476676941,0.8090668320655823,0.015980742871761322,0.004607649985700846,0.7718556523323059
230.0,0.22837895154953003,0.8086604475975037,0.015512214973568916,0.004639737773686647,0.77162104845047
231.0,0.22908329963684082,0.8086681962013245,0.015296051278710365,0.004738715011626482,0.7709167003631592
232.0,0.22956068813800812,0.8085411190986633,0.014790923334658146,0.004828134085983038,0.7704393267631531
233.0,0.23026156425476074,0.8084162473678589,0.014478262513875961,0.004919304512441158,0.7697384357452393
234.0,0.23072944581508636,0.80810546875,0.013920631259679794,0.004991419613361359,0.7692705392837524
235.0,0.2315012514591217,0.8072150349617004,0.01345647219568491,0.005025913938879967,0.7684987783432007
236.0,0.23225343227386475,0.8061421513557434,0.012704821303486824,0.005068608094006777,0.7677465677261353
237.0,0.23302847146987915,0.8053199648857117,0.012153943069279194,0.0051180534064769745,0.7669715285301208
238.0,0.2332923412322998,0.8042593002319336,0.01164501067250967,0.005089856218546629,0.7667076587677002
239.0,0.2333180159330368,0.8036894798278809,0.011150054633617401,0.0050850254483520985,0.766681969165802
240.0,0.23331137001514435,0.8028343319892883,0.011025899089872837,0.005011966917663813,0.7666886448860168
241.0,0.23303931951522827,0.8017287850379944,0.010781543329358101,0.004897610284388065,0.7669606804847717
242.0,0.2331630438566208,0.800754189491272,0.010828913189470768,0.004805031698197126,0.766836941242218
243.0,0.2333148717880249,0.8000150918960571,0.010743559338152409,0.0047525144182145596,0.7666851282119751
244.0,0.23382917046546936,0.7995157837867737,0.010744352824985981,0.004754008259624243,0.766170859336853
245.0,0.23474295437335968,0.7989494204521179,0.010604125447571278,0.004805023316293955,0.7652570605278015
246.0,0.23622925579547882,0.7985246181488037,0.010344644077122211,0.004940569866448641,0.7637707591056824
247.0,0.23849886655807495,0.7982562184333801,0.009963031858205795,0.00517610227689147,0.761501133441925
248.0,0.23957569897174835,0.7981218099594116,0.009578043594956398,0.005302778910845518,0.7604243159294128
249.0,0.2402832806110382,0.7976711988449097,0.00950270052999258,0.005334016866981983,0.7597167491912842
250.0,0.2413122057914734,0.7977473735809326,0.009498702362179756,0.005436989478766918,0.7586877942085266
251.0,0.24164731800556183,0.7973546981811523,0.009317100048065186,0.0054483856074512005,0.7583526968955994
252.0,0.2428673356771469,0.7980024218559265,0.009767523966729641,0.005576940253376961,0.7571326494216919
253.0,0.24263982474803925,0.7970755100250244,0.009102870710194111,0.005532856099307537,0.7573601603507996
254.0,0.24243643879890442,0.7967199683189392,0.008720106445252895,0.0055169095285236835,0.757563591003418
255.0,0.24218827486038208,0.7962941527366638,0.008547140285372734,0.0054713161662220955,0.7578117251396179
256.0,0.2418045848608017,0.7954232096672058,0.008202437311410904,0.005387519020587206,0.7581954002380371
257.0,0.24150487780570984,0.7946563959121704,0.007898849435150623,0.005316245369613171,0.7584950923919678
258.0,0.24134676158428192,0.7937108278274536,0.007577426265925169,0.005242153536528349,0.7586532235145569
259.0,0.24123889207839966,0.7925053834915161,0.00732031324878335,0.0051404256373643875,0.7587611079216003
260.0,0.24116843938827515,0.7914654016494751,0.0071867466904222965,0.005044512916356325,0.7588315606117249
261.0,0.2413136512041092,0.7907008528709412,0.007222019135951996,0.0049792020581662655,0.758686363697052
262.0,0.24155402183532715,0.7897611260414124,0.007196622900664806,0.004911063238978386,0.7584459781646729
263.0,0.2424561083316803,0.7889106273651123,0.00742793083190918,0.004892728757113218,0.7575439214706421
264.0,0.24311670660972595,0.7881128787994385,0.007462082896381617,0.00487519521266222,0.7568832635879517
265.0,0.24379965662956238,0.7877416014671326,0.007470837794244289,0.004906162153929472,0.7562003135681152
266.0,0.24433547258377075,0.7872514128684998,0.007432123180478811,0.0049147470854222775,0.7556645274162292
267.0,0.24474868178367615,0.7865365743637085,0.007261328399181366,0.004901427309960127,0.7552512884140015
268.0,0.24496902525424957,0.7856060862541199,0.007183444686233997,0.0048364936374127865,0.7550309896469116
269.0,0.24484990537166595,0.7846434116363525,0.0070387227460742,0.0047386279329657555,0.7551500797271729
270.0,0.24479959905147552,0.7838160395622253,0.006969866342842579,0.004652504343539476,0.7552003860473633
271.0,0.2443409264087677,0.782758355140686,0.006738448049873114,0.004512296058237553,0.7556591033935547
272.0,0.24415019154548645,0.7820503115653992,0.006582408212125301,0.004429228603839874,0.7558498382568359
273.0,0.24382475018501282,0.7813258171081543,0.006264884024858475,0.004345765803009272,0.7561752796173096
274.0,0.24365942180156708,0.7807003259658813,0.005960393697023392,0.004289450589567423,0.7563405632972717
275.0,0.2436157912015915,0.7800785303115845,0.00542553560808301,0.004274198319762945,0.7563841938972473
276.0,0.24390004575252533,0.7796075344085693,0.004910619463771582,0.0043124244548380375,0.7560999393463135
277.0,0.24442002177238464,0.7793726325035095,0.00431042117998004,0.004413869231939316,0.755579948425293
278.0,0.24530720710754395,0.779442310333252,0.0037551112473011017,0.004581964109092951,0.754692792892456
279.0,0.24606546759605408,0.779568612575531,0.0033074284438043833,0.004725112579762936,0.7539345026016235
280.0,0.24672700464725494,0.7797676920890808,0.0029268977232277393,0.004854668863117695,0.7532730102539062
281.0,0.2473023235797882,0.7798755168914795,0.002850661985576153,0.00493225734680891,0.7526977062225342
282.0,0.247464120388031,0.779761791229248,0.002711143344640732,0.0049512372352182865,0.752535879611969
